tesla_date,replies_count,positive,negative,article_positive,article_negative,DJ_Price,class
2016-08-03,"","","","","",-0.002508016599250917,2
2017-10-04,994,715,515,"","",0.0043072802401593075,2
2019-03-20,"","","","","",-0.009319702875192144,2
2011-09-07,"","","","","",0.015800114799637263,3
2015-03-19,"","","","","",0.006288438863670638,5
2016-06-10,42,37,27,4,3,-0.005823079506512054,5
2016-06-11,204,881,419,1,1,-0.011502419900277375,5
2016-06-11,152,89,80,1,1,-0.011502419900277375,5
2016-06-12,77,79,48,"","",-0.011502419900277375,5
2016-06-12,412,389,236,"","",-0.011502419900277375,5
2016-06-12,286,391,202,"","",-0.011502419900277375,5
2012-08-29,14,18,7,"","",-0.001162849020285189,4
2015-03-13,93,105,66,"","",0.006947967089428387,2
2015-03-13,109,117,72,"","",0.006947967089428387,2
2015-03-14,309,336,188,1,0,0.0049398451435792275,2
2015-03-15,102,134,74,"","",0.0049398451435792275,2
2012-02-16,"","","","","",0.003064963780806203,2
2012-08-09,"","","","","",0.0,2
2017-05-15,"","","",1,0,0.004247795684766819,4
2014-12-02,"","","","","",0.002932656058649615,5
2011-03-23,"","","","","",0.004124949098366661,3
2012-08-02,"","","","","",-0.009885846090989334,2
2017-02-09,"","","",0,1,0.006140433595486747,2
2017-03-02,1070,595,509,2,0,0.0021797495128671298,3
2015-12-18,102,111,77,"","",-0.035366592500914056,4
2015-12-18,106,86,66,"","",-0.035366592500914056,4
2015-12-18,78,86,71,"","",-0.035366592500914056,4
2015-12-18,143,75,78,"","",-0.035366592500914056,4
2015-12-18,154,156,147,"","",-0.035366592500914056,4
2015-12-19,267,204,216,"","",-0.013913654093906085,4
2015-12-19,93,141,104,"","",-0.013913654093906085,4
2015-12-19,151,91,105,"","",-0.013913654093906085,4
2015-12-20,193,224,133,"","",-0.013913654093906085,4
2011-08-08,"","","","","",-0.05043322596617574,1
2020-01-27,627,1213,819,"","",-0.023762591908571183,2
2014-01-24,"","","","","",-0.030105068214470242,5
2014-01-25,"","","","","",-0.022551602505977368,5
2014-01-26,96,86,68,"","",-0.022551602505977368,5
2014-01-26,97,113,67,"","",-0.022551602505977368,5
2014-01-26,107,159,72,"","",-0.022551602505977368,5
2011-12-08,"","","","","",-0.012080451751046729,3
2010-10-14,"","","","","",0.006509223407972523,5
2016-01-08,"","","","","",-0.03208773378482775,5
2016-01-09,"","","","","",-0.007300585316656843,5
2016-01-10,610,758,394,1,1,-0.007300585316656843,5
2016-01-10,126,302,228,1,1,-0.007300585316656843,5
2018-02-06,626,587,452,1,0,-0.016777243856446654,1
2018-02-06,1733,1576,946,1,0,-0.016777243856446654,1
2018-02-06,3279,7344,4538,1,0,-0.016777243856446654,1
2018-02-06,12555,13293,8658,1,0,-0.016777243856446654,1
2018-02-06,2802,2647,1886,1,0,-0.016777243856446654,1
2018-02-06,1504,1277,913,1,0,-0.016777243856446654,1
2018-02-06,2231,1528,1663,1,0,-0.016777243856446654,1
2018-02-06,1536,1307,1026,1,0,-0.016777243856446654,1
2018-02-06,935,864,614,1,0,-0.016777243856446654,1
2018-02-06,1584,1355,1074,1,0,-0.016777243856446654,1
2018-02-06,579,346,384,1,0,-0.016777243856446654,1
2018-02-06,1249,1152,863,1,0,-0.016777243856446654,1
2016-06-23,"","","",2,1,0.01000413238211512,5
2012-03-23,"","","","","",-0.0033273841528176956,1
2012-03-24,"","","","","",0.014996151685136731,1
2012-03-25,"","","","","",0.014996151685136731,1
2014-08-06,"","","","","",-0.007042938750670061,1
2017-05-01,902,451,421,"","",-0.0035225764279593476,2
2017-05-01,405,205,249,"","",-0.0035225764279593476,2
2017-05-01,344,278,267,"","",-0.0035225764279593476,2
2017-05-01,204,122,147,"","",-0.0035225764279593476,2
2017-05-01,733,770,480,"","",-0.0035225764279593476,2
2019-10-04,1086,1052,594,"","",0.0205346123433447,2
2019-10-05,"","","","","",0.007853329576518221,2
2019-10-06,1204,1829,1225,"","",0.007853329576518221,2
2019-10-06,1977,2467,1668,"","",0.007853329576518221,2
2014-04-11,"","","","","",-0.024973184580982567,5
2014-04-12,"","","","","",0.0,5
2014-04-13,"","","","","",0.0,5
2015-01-07,"","","","","",0.004589752001196143,5
2019-12-09,"","","","","",0.0025115203429008563,2
2014-01-21,"","","","","","",2
2010-07-21,"","","","","",-0.0030488356262691058,2
2011-09-27,"","","","","",0.03888959351343295,6
2016-04-22,"","","","","",-0.0049240387092010455,2
2016-04-23,"","","","","",0.0,2
2016-04-24,"","","",0,1,0.0,2
2012-02-21,6,9,9,"","","",5
2017-10-17,"","","","","",0.004565583228643886,2
2014-04-04,"","","","","",-0.00963341633423877,6
2014-04-05,76,68,45,"","",-0.019917291569310994,6
2014-04-06,"","","","","",-0.019917291569310994,6
2012-11-23,19,11,10,"","","",5
2012-11-23,10,16,9,"","","",5
2012-11-24,"","","","","",0.01046044383566856,5
2012-11-25,27,20,18,"","",0.01046044383566856,5
2013-04-08,330,429,213,"","",0.0,5
2016-02-01,"","","","","",0.02230665800944938,5
2019-10-14,"","","","","",0.0034899026371453886,2
2015-11-06,"","","","","",0.002186756837098692,5
2015-11-07,"","","","","",-0.006986205124485978,5
2015-11-08,"","","","","",-0.006986205124485978,5
2015-12-30,"","","","","",0.0032198558967562467,2
2013-04-29,"","","","","",0.008023386270105548,2
2018-06-05,"","","","","",0.002929108836566248,1
2014-06-13,"","","",2,0,-0.0038443222861209375,1
2014-06-14,"","","",0,1,0.0027708477082996814,1
2014-06-15,"","","","","",0.0027708477082996814,1
2013-03-08,32,28,18,"","",0.007052908769856585,2
2013-03-08,28,21,32,"","",0.007052908769856585,2
2013-03-08,74,72,57,"","",0.007052908769856585,2
2013-03-08,61,76,41,"","",0.007052908769856585,2
2013-03-08,28,34,24,"","",0.007052908769856585,2
2013-03-09,110,113,76,"","",0.008220795210489077,2
2013-03-09,46,62,30,"","",0.008220795210489077,2
2013-03-10,47,31,21,"","",0.008220795210489077,2
2013-06-11,"","","","","",-0.008249712096838705,4
2019-05-01,"","","","","",-0.006182464327064062,2
2013-09-20,81,61,59,"","",-0.014464378603161842,2
2013-09-20,56,57,49,"","",-0.014464378603161842,2
2013-09-21,"","","","","",-0.014947784967857007,2
2013-09-22,"","","","","",-0.014947784967857007,2
2018-11-28,984,1490,1026,"","",0.0329604394873729,5
2017-03-22,"","","",0,1,-0.014078290224248882,2
2015-11-30,"","","","","",-0.004836513068556007,2
2011-12-07,"","","","","",0.008151938764439669,7
2013-01-30,45,43,35,"","",0.002052325218204647,4
2013-08-29,"","","","","",0.004736308116614241,2
2010-07-06,"","","","","","",7
2011-06-02,"","","","","",-0.02552708103036607,1
2013-12-17,"","","","","",0.007339028853321667,3
2017-01-03,"","","","","","",1
2017-12-11,466,582,348,"","",0.005059894360276102,1
2017-12-11,1782,2095,1199,"","",0.005059894360276102,1
2017-12-11,766,619,407,"","",0.005059894360276102,1
2015-08-27,"","","","","",0.06241984888325736,1
2017-12-20,2953,3465,2582,"","",-0.004337956696405083,4
2013-06-07,"","","","","",0.019569449134117796,2
2013-06-08,66,40,57,"","",0.012903745519384049,2
2013-06-09,"","","","","",0.012903745519384049,2
2018-07-12,1120,1442,839,"","",0.0054624039588364965,4
2018-07-12,1396,1019,538,"","",0.0054624039588364965,4
2018-07-12,184,114,60,"","",0.0054624039588364965,4
2012-02-14,15,15,8,"","",0.006185580067706427,1
2013-11-07,"","","","","",-0.0022227833386414446,5
2019-07-11,1419,1660,1113,"","",0.008793366755395831,2
2019-07-11,735,1595,944,"","",0.008793366755395831,2
2019-07-11,1574,1615,1105,"","",0.008793366755395831,2
2013-03-06,71,80,64,"","",0.011921154017367108,2
2013-01-11,"","","","","",0.007214058488361307,5
2013-01-12,"","","","","",0.002662676747302328,5
2013-01-13,"","","","","",0.002662676747302328,5
2016-08-18,"","","","","",0.0032696272991542506,3
2018-03-01,"","","","","",-0.0343796253286898,5
2011-05-06,"","","","","",-0.006673411610913424,2
2011-05-07,"","","","","",0.008260226235218741,2
2011-05-08,"","","","","",0.008260226235218741,2
2012-06-29,"","","","","",0.02010413572913573,6
2012-06-30,40,36,45,"","",0.021166085978968182,6
2012-07-01,66,56,68,"","",0.021166085978968182,6
2012-07-01,5,4,2,"","",0.021166085978968182,6
2015-02-26,197,203,120,"","",0.0,4
2011-02-08,"","","","","",0.01164125748419334,5
2018-01-31,1442,1653,1046,"","",-0.0018725762483257672,3
2018-01-31,1211,860,605,"","",-0.0018725762483257672,3
2018-01-31,476,358,330,"","",-0.0018725762483257672,3
2013-01-23,"","","","","",0.00949690329880042,1
2016-05-12,355,375,237,"","",-0.011079243947082705,5
2016-05-12,141,104,108,"","",-0.011079243947082705,5
2016-05-12,123,92,77,"","",-0.011079243947082705,5
2014-04-09,"","","","","",0.011820106998214132,6
2012-09-20,13,24,18,"","",0.0023235221705020094,5
2015-04-17,"","","","","",-0.015462530783428134,3
2015-04-18,"","","","","",-0.0037359830505676694,3
2015-04-19,275,439,343,"","",-0.0037359830505676694,3
2013-11-08,"","","","","",0.0,1
2013-11-09,"","","","","",0.012286122463372658,1
2013-11-10,130,151,86,"","",0.012286122463372658,1
2015-12-22,616,481,474,"","",0.015291810200893078,5
2015-12-22,374,235,242,"","",0.015291810200893078,5
2015-12-22,400,266,271,"","",0.015291810200893078,5
2015-12-22,1038,750,733,"","",0.015291810200893078,5
2015-12-22,1045,651,917,"","",0.015291810200893078,5
2015-12-22,212,136,193,"","",0.015291810200893078,5
2015-09-09,"","","","","",0.008916278828420554,5
2017-06-08,512,606,328,"","",0.0,5
2017-06-08,811,892,485,"","",0.0,5
2017-06-08,278,348,223,"","",0.0,5
2017-06-08,220,166,110,"","",0.0,5
2017-06-08,709,1979,1380,"","",0.0,5
2016-10-04,"","","",1,0,-0.006080570307896386,5
2014-09-19,"","","","","",0.0067590064896567185,5
2014-09-20,86,103,87,0,1,-0.005474610250732625,5
2014-09-21,"","","","","",-0.005474610250732625,5
2010-10-12,"","","","","",0.00122383839158144,2
2013-11-04,"","","","","",0.005213414362402003,1
2017-03-31,950,1442,1157,"","",0.0,1
2017-03-31,1262,965,832,"","",0.0,1
2017-04-01,911,1626,809,0,2,-0.0024216465347130663,1
2017-04-02,"","","",1,0,-0.0024216465347130663,1
2013-05-30,178,200,137,"","",-0.004896782334600904,5
2013-05-30,67,85,39,"","",-0.004896782334600904,5
2014-01-09,"","","","","",-0.0050158576496172015,5
2015-03-11,144,149,84,"","",-0.019687524937151594,3
2018-10-09,1055,1959,1359,"","",0.0011788539030540262,3
2011-02-15,"","","","","",-0.0032763500783442134,1
2018-07-26,790,959,575,"","",0.01363465671851537,5
2012-03-08,"","","","","",0.01190176253478818,2
2016-01-22,"","","","","",0.020587375381046134,5
2016-01-23,"","","","","",-0.002253605824523103,5
2016-01-24,"","","","","",-0.002253605824523103,5
2017-10-03,"","","","","",0.00973084058390618,1
2017-07-11,1124,1243,751,"","",0.0013020692981486573,2
2018-09-17,297,597,393,"","",-0.00410558694929365,5
2018-09-17,595,1050,771,"","",-0.00410558694929365,5
2018-09-17,63,139,91,"","",-0.00410558694929365,5
2018-09-17,2162,2546,1801,"","",-0.00410558694929365,5
2018-09-17,1650,1532,1038,"","",-0.00410558694929365,5
2018-09-17,1040,731,545,"","",-0.00410558694929365,5
2012-12-28,"","","","","",-0.013485305623069535,2
2012-12-29,15,10,7,"","",0.0,2
2012-12-29,21,25,13,"","",0.0,2
2012-12-30,"","","","","",0.0,2
2019-11-22,10867,14514,9879,"","",0.001989190804285571,5
2019-11-22,13618,15180,10511,"","",0.001989190804285571,5
2019-11-23,7236,13404,9339,"","",0.008452383542263322,5
2019-11-23,827,806,524,"","",0.008452383542263322,5
2019-11-23,8031,9446,6516,"","",0.008452383542263322,5
2019-11-23,1605,1422,1131,"","",0.008452383542263322,5
2019-11-24,15581,25861,17227,"","",0.008452383542263322,5
2019-11-24,3782,3803,2443,"","",0.008452383542263322,5
2019-11-24,1519,1388,936,"","",0.008452383542263322,5
2019-11-24,3025,7251,4580,"","",0.008452383542263322,5
2019-11-24,1221,2662,1658,"","",0.008452383542263322,5
2018-11-23,2110,2579,1922,"","","",2
2018-11-24,"","","","","",0.012484995269351618,2
2018-11-25,"","","","","",0.012484995269351618,2
2014-02-18,"","","","","","",6
2015-07-30,"","","","","",0.006498637407492868,2
2015-03-18,165,127,134,"","",0.005784969577071907,3
2015-04-01,360,250,252,"","",-0.014872472201019562,2
2019-03-18,"","","","","",0.007508999074502405,5
2017-04-21,"","","",1,0,0.006913426401817726,2
2017-04-22,"","","","","",0.009028579856827841,2
2017-04-23,"","","",6,1,0.009028579856827841,2
2016-11-10,"","","","","",0.026784633729479656,5
2019-09-09,753,492,312,"","",0.0016894118429279308,2
2019-09-09,371,1021,622,"","",0.0016894118429279308,2
2019-09-09,4508,4112,2668,"","",0.0016894118429279308,2
2018-02-22,716,2480,1400,"","",-0.0010236920179144931,2
2018-02-22,965,936,586,"","",-0.0010236920179144931,2
2018-02-22,474,483,307,"","",-0.0010236920179144931,2
2018-02-22,778,1686,1086,"","",-0.0010236920179144931,2
2018-02-22,720,584,460,"","",-0.0010236920179144931,2
2014-06-02,"","","","","",0.0027729451974275923,5
2013-02-25,"","","","","",-0.006948550893131337,5
2015-10-13,"","","",1,1,0.0,2
2014-12-10,"","","","","",-0.017605886196680992,5
2019-09-12,1427,1758,1020,"","",0.009447339488721463,5
2019-09-12,1999,2622,1519,"","",0.009447339488721463,5
2015-10-30,"","","","","",-0.006074947950369974,2
2015-10-31,"","","","","",0.004063849939596622,2
2015-11-01,"","","","","",0.004063849939596622,2
2013-11-14,85,96,44,"","",0.008686408498522825,5
2017-02-21,"","","","","","",4
2012-02-10,157,102,71,"","",-0.006455839770022456,5
2012-02-10,36,28,23,"","",-0.006455839770022456,5
2012-02-10,10,12,5,"","",-0.006455839770022456,5
2012-02-11,"","","","","",-0.0012032821828547972,5
2012-02-12,29,25,19,"","",-0.0012032821828547972,5
2013-12-20,"","","","","",0.0036275234269120826,2
2013-12-21,212,189,204,"","",0.00717245324037343,2
2013-12-22,"","","","","",0.00717245324037343,2
2012-12-17,20,15,18,"","",0.004904018336609476,2
2014-01-30,257,251,163,"","",-0.004926811831019422,2
2011-04-11,"","","","","",-0.0023174912673073122,6
2018-12-18,716,1055,682,"","",-0.012973346295090152,6
2018-12-18,665,632,439,"","",-0.012973346295090152,6
2019-04-30,4740,4625,2285,"","",0.0012440202717136763,5
2019-04-30,926,1020,569,"","",0.0012440202717136763,5
2019-04-30,4355,6736,4166,"","",0.0012440202717136763,5
2017-10-19,611,402,176,"","",0.0032879011076500193,5
2017-10-19,1326,1013,445,"","",0.0032879011076500193,5
2017-10-19,465,459,239,"","",0.0032879011076500193,5
2017-10-19,435,471,259,"","",0.0032879011076500193,5
2017-10-19,1035,976,467,"","",0.0032879011076500193,5
2015-08-21,"","","","","",-0.051055287336597005,6
2015-08-22,230,214,159,"","",-0.06587960110966105,6
2015-08-23,"","","","","",-0.06587960110966105,6
2014-01-14,"","","","","",-0.0036612412102698015,0
2016-12-06,"","","","","",0.0,2
2016-10-18,"","","",1,0,0.0014385785233085153,2
2013-05-03,41,40,27,"","",0.01857089249319755,1
2013-05-03,41,44,33,"","",0.01857089249319755,1
2013-05-04,"","","","","",0.009257919222984001,1
2013-05-05,"","","","","",0.009257919222984001,1
2013-07-08,"","","","","",0.01528665805164597,2
2013-07-31,"","","","","",-0.0022498450084420265,2
2014-06-03,"","","","","",0.0,3
2019-11-01,1194,1141,672,"","",0.005847729724157525,3
2019-11-02,"","","","","",0.011758492184391234,3
2019-11-03,"","","","","",0.011758492184391234,3
2014-11-24,101,123,85,"","",0.005467002573083121,2
2010-12-03,"","","","","",0.011208328388023258,6
2010-12-04,"","","","","",0.0,6
2010-12-05,"","","","","",0.0,6
2011-11-15,"","","","","",-0.004677021620176088,1
2016-03-17,"","","","","",0.01345850871557358,1
2012-07-27,14,6,12,"","",0.03115551542696746,5
2012-07-27,31,32,19,"","",0.03115551542696746,5
2012-07-27,6,10,4,"","",0.03115551542696746,5
2012-07-27,22,30,15,"","",0.03115551542696746,5
2012-07-28,"","","","","",0.014283566813888272,5
2012-07-29,"","","","","",0.014283566813888272,5
2016-06-15,374,233,221,"","",-0.003986253067684586,3
2016-06-15,192,209,119,"","",-0.003986253067684586,3
2016-06-15,242,223,146,"","",-0.003986253067684586,3
2016-06-15,139,154,84,"","",-0.003986253067684586,3
2016-06-15,202,200,113,"","",-0.003986253067684586,3
2019-04-26,"","","","","",0.00442591779739416,5
2019-04-27,"","","","","",0.003771420175986811,5
2019-04-28,"","","","","",0.003771420175986811,5
2019-08-22,"","","","","",0.004087947610205683,6
2012-11-29,"","","","","",0.011359563938854903,2
2011-08-26,"","","","","",-0.003222279767895794,1
2011-08-27,"","","","","",0.03492699223712266,1
2011-08-28,"","","","","",0.03492699223712266,1
2013-02-06,"","","","","",0.007668504254002722,2
2017-04-24,395,394,275,2,0,0.009028579856827841,2
2015-08-24,"","","","","",-0.06587960110966105,1
2013-04-03,51,54,32,"","",-0.0015439670759743041,5
2018-01-05,2102,2268,1530,"","",0.013259027846016057,1
2018-01-06,"","","","","",0.006692439340752303,1
2018-01-07,4341,4166,3303,"","",0.006692439340752303,1
2014-04-29,"","","","","",0.010521716000383626,2
2015-09-10,"","","","","",-0.010580930539678934,2
2014-12-16,"","","","","",-0.012546242787955526,2
2011-06-20,"","","","","",0.009840597745393299,2
2010-08-04,"","","","","",0.0,6
2011-09-28,"","","","","",-0.0031081359707368036,6
2012-01-30,"","","","","",-0.006300516926753308,5
2019-10-10,639,1502,1035,"","",0.0071627566646428826,2
2015-02-09,"","","","","",-0.00851873680825677,3
2014-03-03,"","","","","",-0.006464616568573724,1
2010-11-17,"","","","","",-0.01668828188701528,5
2016-02-05,291,236,168,"","",-0.007636418611588306,7
2016-02-06,"","","",0,1,-0.02380927172171273,7
2016-02-07,"","","",1,1,-0.02380927172171273,7
2012-12-26,"","","","","","",4
2014-12-09,"","","","","",-0.008562559332286805,3
2011-10-05,"","","","","",0.027086455351228444,0
2013-07-30,"","","","","",-0.0023493910521765436,4
2018-04-24,"","","","","",-0.018945529280360685,5
2010-09-08,"","","","","",-0.005723287531141555,3
2016-07-19,795,761,625,1,1,0.0020224539952087063,2
2016-07-19,218,230,131,1,1,0.0020224539952087063,2
2014-04-14,"","","","","",0.0,6
2014-10-10,"","","",1,1,-0.026208714847761532,6
2014-10-11,222,218,142,"","",-0.020042806051482422,6
2014-10-12,"","","","","",-0.020042806051482422,6
2015-12-10,203,121,151,"","",0.0,5
2015-11-02,"","","","","",0.004063849939596622,4
2012-09-14,54,42,42,"","",0.019779886960980535,1
2012-09-15,"","","","","",0.0,1
2012-09-16,"","","","","",0.0,1
2019-08-09,1687,4099,2642,"","",0.007702059358064638,5
2019-08-09,994,1887,1261,"","",0.007702059358064638,5
2019-08-09,276,526,333,"","",0.007702059358064638,5
2019-08-10,"","","","","",-0.016731172397529328,5
2019-08-11,868,783,542,"","",-0.016731172397529328,5
2019-08-11,663,1100,752,"","",-0.016731172397529328,5
2013-03-20,66,62,44,"","",0.004128885446893416,2
2013-03-20,43,29,26,"","",0.004128885446893416,2
2018-01-11,"","","","","",0.008939499745843871,3
2016-01-29,"","","","","",0.03170498883122145,2
2016-01-30,"","","","","",0.02230665800944938,2
2016-01-31,"","","","","",0.02230665800944938,2
2016-07-28,84,56,48,"","",0.0,2
2013-11-21,119,113,95,"","",0.0024287491602468774,5
2019-03-14,573,667,490,"","",0.0028360701622442094,6
2019-03-14,3442,2185,1548,"","",0.0028360701622442094,6
2012-02-27,"","","","","",0.0,2
2011-07-05,"","","","","","",4
2013-01-17,"","","","","",0.004516467027092236,2
2017-10-02,"","","","","",0.00890619528025985,2
2016-01-06,"","","","","",-0.014053957391748069,5
2014-07-01,68,46,34,"","",0.0061462772969731036,6
2019-06-06,"","","","","",0.010595267622097363,3
2011-01-12,"","","","","",0.010046875967562562,5
2015-11-18,"","","","","",0.014306059448882701,2
2015-11-17,"","","","","",0.015064507195811615,2
2018-07-09,7559,4323,3210,"","",0.017415856723341647,2
2017-11-29,"","","","","",0.013353976906765876,5
2013-07-25,"","","","","",-0.0013533091782336275,1
2016-01-26,"","","","","",0.00502102438999219,5
2015-12-09,60,35,29,"","",-0.011957160522714965,3
2012-04-04,7,11,4,"","",-0.013893243623949754,5
2018-05-08,"","","","","",0.001749789287974066,2
2011-04-15,"","","","","",0.005834428860605476,5
2011-04-16,"","","","","",-0.006825989298666224,5
2011-04-17,"","","","","",-0.006825989298666224,5
2018-07-10,"","","","","",0.01633254552594706,5
2016-03-09,270,339,238,1,1,-0.0029506492768624033,3
2016-03-09,80,75,43,1,1,-0.0029506492768624033,3
2013-03-04,"","","","","",0.0052175551657965185,1
2019-01-08,2154,1667,1080,"","",0.013341824460152954,5
2019-12-27,2145,4409,3045,"","",0.0037071067444719497,5
2019-12-28,11054,30229,18762,"","",-0.00743493259057114,5
2019-12-29,3653,3366,1905,"","",-0.00743493259057114,5
2014-10-06,"","","","","",0.011290839671053106,3
2017-08-14,524,252,227,"","",0.005044509856072601,4
2015-01-28,190,181,151,"","",-0.025351328828147984,4
2011-10-27,"","","","","",0.04277419840240172,1
2014-03-14,245,257,177,"","",-0.016882112535823567,4
2014-03-14,170,214,113,"","",-0.016882112535823567,4
2014-03-14,192,179,198,"","",-0.016882112535823567,4
2014-03-15,"","","","","",0.008748082201814214,4
2014-03-16,"","","","","",0.008748082201814214,4
2016-03-14,"","","","","",0.01258540980925023,2
2016-09-01,307,344,219,1,0,0.0,6
2016-09-01,1187,1268,759,1,0,0.0,6
2014-08-21,"","","","","",0.007655867132289628,3
2012-05-23,25,22,12,"","",0.0,4
2019-09-06,2659,3818,2266,"","",0.007304042717567593,2
2019-09-07,660,1096,615,"","",0.0016894118429279308,2
2019-09-08,1632,922,648,"","",0.0016894118429279308,2
2016-03-07,"","","","","",0.0076098683239893775,2
2011-10-03,"","","","","",-0.044566556006772694,6
2012-06-11,"","","","","",-0.0039788026036944426,5
2017-01-17,"","","",1,0,"",3
2017-01-10,"","","",0,1,-0.003807099386352532,4
2013-12-02,105,115,59,"","",-0.005985077084911402,0
2013-12-02,53,44,43,"","",-0.005985077084911402,0
2013-12-02,69,77,36,"","",-0.005985077084911402,0
2013-12-02,31,17,34,"","",-0.005985077084911402,0
2016-04-28,"","","","","",-0.00918979590242005,5
2014-11-21,69,96,38,"","",0.007509069928496833,5
2014-11-22,155,297,231,"","",0.005467002573083121,5
2014-11-23,101,75,69,"","",0.005467002573083121,5
2012-03-13,6,4,2,"","",0.01989845717610456,5
2012-07-20,"","","","","",-0.006742266938518807,5
2012-07-21,15,17,9,"","",-0.01709226620018676,5
2012-07-21,13,10,6,"","",-0.01709226620018676,5
2012-07-21,23,19,16,"","",-0.01709226620018676,5
2012-07-22,"","","","","",-0.01709226620018676,5
2012-12-27,"","","","","",-0.0032377293543375584,4
2013-12-30,"","","","","",0.0010869538175535874,4
2011-05-26,"","","","","",0.0038290446373575805,2
2011-07-22,"","","","","",0.00907847580326809,4
2011-07-23,"","","","","",-0.010366456811584683,4
2011-07-24,"","","","","",-0.010366456811584683,4
2014-06-05,"","","","","",0.006944340610047847,2
2017-11-27,"","","","","",0.0011900647217416224,2
2018-06-07,423,320,160,"","",0.015581690676540944,3
2018-09-12,1346,1672,1198,"","",0.006105740422400569,2
2018-04-05,412,374,198,"","",0.035979745560310215,2
2014-01-15,"","","","","",0.013525356710955703,2
2012-08-08,"","","","","",0.004344140297635061,5
2016-10-20,889,1914,1329,3,0,0.0,5
2016-10-20,246,341,194,3,0,0.0,5
2016-10-20,205,218,140,3,0,0.0,5
2016-10-20,428,524,386,3,0,0.0,5
2011-10-20,"","","","","",-0.0030887188041973444,2
2016-12-02,"","","",1,0,0.001108177051300489,2
2016-12-03,"","","","","",0.0028698667558222975,2
2016-12-04,"","","",1,0,0.0028698667558222975,2
2010-12-17,"","","","","",0.0029656726543775976,2
2010-12-18,"","","","","",-0.0018166460523638395,2
2010-12-19,"","","","","",-0.0018166460523638395,2
2011-06-07,"","","","","",-0.006615060461781209,6
2013-01-07,"","","","","",0.0,5
2017-05-03,"","","",1,0,0.0,6
2010-09-28,"","","","","",0.0,2
2015-11-23,"","","","","",0.0033796048272264597,3
2015-03-09,"","","","","",-0.007719571904075273,5
2012-06-19,"","","","","",0.005507201324702289,1
2014-04-23,"","","","","",0.003177598700938948,5
2016-09-23,"","","","","",-0.004487114306263679,2
2016-09-24,142,136,105,"","",-0.015373770034629907,2
2016-09-25,"","","",0,1,-0.015373770034629907,2
2011-04-08,"","","","","",-0.0037340020597759396,6
2011-04-09,"","","","","",-0.0023174912673073122,6
2011-04-10,"","","","","",-0.0023174912673073122,6
2013-09-13,"","","","","",0.003191718937589706,2
2013-09-14,"","","","","",0.011880205115070952,2
2013-09-15,50,44,41,"","",0.011880205115070952,2
2011-06-28,"","","","","",0.021285086471814468,2
2018-02-20,"","","","","","",4
2018-06-08,1158,1345,854,"","",0.00493759834571422,2
2018-06-09,2052,4641,3013,"","",0.004483326923452386,2
2018-06-09,731,554,315,"","",0.004483326923452386,2
2018-06-09,1252,788,477,"","",0.004483326923452386,2
2018-06-09,1832,2312,1346,"","",0.004483326923452386,2
2018-06-10,"","","","","",0.004483326923452386,2
2011-07-12,"","","",1,0,-0.016493876431350172,3
2011-08-18,"","","","","",-0.03523782859731216,7
2016-11-09,"","","","","",0.018536054688499063,4
2011-03-21,"","","","","",0.02201704427671112,5
2018-02-05,2303,2909,2230,"","",-0.06584502155184689,5
2018-02-05,749,544,363,"","",-0.06584502155184689,5
2018-02-05,1049,918,596,"","",-0.06584502155184689,5
2018-02-05,688,696,434,"","",-0.06584502155184689,5
2018-02-05,1025,1242,990,"","",-0.06584502155184689,5
2018-02-05,606,617,377,"","",-0.06584502155184689,5
2019-10-16,714,592,388,"","",0.007115729827801961,2
2012-02-28,16,9,13,"","",0.0018480852276783677,4
2017-05-23,357,239,184,1,0,0.003361194156134544,3
2014-01-22,"","","","","",-0.005220747332489552,2
2014-08-01,"","","","","",-0.02230408726109731,1
2014-08-02,"","","","","",0.0,1
2014-08-03,658,840,470,"","",0.0,1
2014-08-03,104,53,34,"","",0.0,1
2014-08-03,500,805,486,"","",0.0,1
2014-08-03,100,69,74,"","",0.0,1
2017-08-01,506,448,266,"","",0.004598065258919555,3
2012-05-17,"","","","","",-0.013856355691611914,6
2014-12-03,"","","","","",0.007524082501910682,3
2013-11-26,113,128,75,"","",0.0,1
2013-05-23,33,46,27,"","",-0.006019327624799836,0
2014-04-10,"","","","","",-0.005299485063637614,6
2018-04-09,1062,820,495,"","",-0.0161855452753175,2
2018-04-09,775,690,456,"","",-0.0161855452753175,2
2015-10-09,218,222,168,"","",0.010667208939177475,5
2015-10-09,388,396,245,"","",0.010667208939177475,5
2015-10-09,91,96,65,"","",0.010667208939177475,5
2015-10-10,"","","","","",0.004524850604116971,5
2015-10-11,232,292,173,"","",0.004524850604116971,5
2015-10-11,121,103,90,"","",0.004524850604116971,5
2010-08-23,"","","","","",-0.009402248674683032,3
2015-06-22,"","","","","",0.0,2
2019-01-23,"","","","","",-0.001306117472948423,4
2017-05-16,252,172,104,1,1,0.002682093801127034,5
2017-05-16,186,171,101,1,1,0.002682093801127034,5
2019-05-07,779,624,510,"","",-0.007474184606409458,5
2017-11-08,1829,1261,629,"","",0.0,4
2012-06-18,95,58,57,"","",0.0070825849269940564,1
2012-06-18,48,44,35,"","",0.0070825849269940564,1
2015-11-12,"","","","","",-0.018088842539182307,5
2018-11-13,"","","","","",-0.02591899874631118,2
2013-01-08,"","","","","",-0.007984462369237211,5
2018-05-30,363,330,234,"","",0.002486710003846467,3
